1,2-Diisopropylbenzene	C12H18	204	-57
1,2-Dimethoxy-3-Methyl-Benzene	C9H12O2	204	
1,2-Dimethoxybenzene	C8H10O2	206	22.5
1,2-Dimethoxypropane	C5H12O2	96	
1,2-Dimethyl-2-Ethylvinyl Methyl Ketone	C8H14O	158	
1,2-Dimethyl-3-Ethylbenzene	C10H14	194	-49.5
1,2-Dimethyl-3-Nitrobenzene	C8H9NO2	240	15
1,2-Dimethyl-4-Nitrobenzene	C8H9NO2	251	30.5
1,2-Dimethyl-5-Nitro-1h-Imidazole	C5H7N3O2		138.5
1,2-Dimethyl-Cyclopentene	C7H12	105.8	-90.4
1,2-Dimethylcyclohexane	C8H16	124	
1,2-Dimethylcyclohexane (cis)	C8H16	129.8	-49.9
1,2-Dimethylcyclohexane (trans)	C8H16	123.5	-90
1,2-Dimethylcyclopentane (cis)	C7H14	99.5	-54
1,2-Dimethylcyclopentane (trans)	C7H14	91.9	-117.6
1,2-Dimethylhydrazine	C2H8N2	81	-9
1,2-Dimethylindole	C10H11N		55-58
1,2-Dimethylnaphthalene	C12H12	266.5	1.6
1,2-Dimethyltetrabromobenzene	C8H6Br4	374.5	262
1,2-Dinitroanthraquinone	C14H6N2O6		341
1,2-Dinitroethane	C2H5N2O4	135	39.5
1,2-Dino2 4-Methyl Benzene	C7H6N2O4	336.9	59.0
1,2-Diphenoxyethane	C14H14O2	182	98
1,2-Diphenyl-Ethylamine	C14H15N	311	
1,2-Dithiane	C4H8S2		32.5
1,2-Dithiobenzene	C6H6S2	245	27
1,2-Dithiolane-3-Pentanoic Acid	C8H14O2S2	162.5	60.5
1,2-Ethanediamine, N&#x27;-Ethyl-N,n-Dimethyl-	C6H16N2	134.5	
1,2-Ethanediamine, N,n&#x27;-Bis(1,1-Dimethylethyl)-	C10H24N2	196-198	
1,2-Ethanediamine, N,n&#x27;-Bis(phenylmethyl)-	C16H20N2		26
1,2-Ethanediamine, N,n&#x27;-Diphenyl-	C14H16N2		74
1,2-Ethanediamine, N,n,n&#x27;,n&#x27;-Tetraethyl-	C10H24N2	192	
1,2-Ethanediamine, N,n,n&#x27;-Trimethyl-	C5H14N2	117	
1,2-Ethanediamine, N,n-Diethyl-	C6H16N2	144	
1,2-Ethanediamine, N,n-Dimethyl-	C4H12N2	104-106	
1,2-Ethanediamine, N,n-Dimethyl-N&#x27;-Phenyl-N&#x27;-(ph	C17H22N2	179-180	
1,2-Ethanediamine, N-Ethyl-	C4H12N2	129	
1,2-Ethanediamine, N-Methyl-	C3H10N2	115	
1,2-Ethanediol, 1,1,2,2-Tetraphenyl-	C26H22O2		182
1,2-Ethanediol, 1,2-Diphenyl-, (r*,r*)-(?)-	C14H14O2	&gt; 300	122.5
1,2-Ethanediol, 1-Phenyl-	C8H10O2	273	67.5
1,2-Ethanediol, Dibenzoate	C16H14O4		73.5
1,2-Ethanediol, Diformate	C4H6O4	174	
1,2-Ethanediol, Dipropanoate	C8H14O4	211	
1,2-Ethanediol, Monoacetate	C4H8O3	188	
1,2-Ethanediol, Monobenzoate	C9H10O3	150	45
1,2-Ethanedisulfonic Acid	C2H6O6S2		173
1,2-Ethanedithiol	C2H6S2	146	-41.2
1,2-Ethylene Dibromide	C2H2Br2	111	-53
1,2-Heptadiene	C7H12	105.5	
1,2-Hydrazinedicarboxylic Acid, Diethyl Ester	C6H12N2O4		135
1,2-Pentadiene	C5H8	44.9	-137.3
1,2-Propadiene	C3H4	-34.4	-136.2
1,2-Propadiene-1,3-Dione	C3O2	6.8	-107
1,2-Propanediol	C3H8O2	187.6	-60
1,2-Propanediol, 3-(2-Methoxyphenoxy)-	C10H14O4	215	78.5
1,2-Propanediol, 3-(2-Methoxyphenoxy)-, 1-Carbam	C11H15NO5		92-94
1,2-Propanediol, 3-(2-Propenyloxy)-	C6H12O3	142	
1,2-Propanediol, 3-(o-Propoxyphenoxy)-	C12H18O4		70
1,2-Propanediol, 3-(octadecyloxy)-	C21H44O3		70.5
1,2-Propanediol, 3-Chloro-, Dinitrate	C3H5ClN2O6	192.5	
1,2-Propanediol, 3-Chloro-2-Methyl-	C4H9ClO2	114-117	
1,2-Propanediol, 3-Ethoxy-	C5H12O3	222	
1,2-Propanediol, 3-Fluoro-	C3H7FO2	102-103	
1,2-Propanediol, 3-Methoxy-	C4H10O3	220	
1,2-Propanedione, 1-Phenyl-	C9H8O2	222	
1,2-Propanedithiol	C3H8S2	152	
1,2-Propylene Glycol Diacetate	C7H12O4	190.5	
1,2-Pyrrolidinedicarboxylic Acid, 1-(phenylmethy	C13H15NO4		77
1,2:3,4-Diepoxybutane	C4H6O2	138	-19
1,2:3,4-Diepoxybutane (2r,3r)	C4H6O2	144	
1,2:3,4-Diepoxybutane (2s,3s)	C4H6O2	144	4
1,2:3,4-Diepoxybutane Dl	C4H6O2	144	3
1,3,2-Benzodioxaborole	C6H5BO2		12
1,3,2-Benzodioxaphosphole, 2-Chloro-	C6H4ClO2P		30
1,3,2-Dioxathiolane, 2-Oxide	C2H4O3S	173	-11
1,3,4,6,8-Pentachlorodibenzofuran	C12H3Cl5O		204
1,3,4-Oxadiazole, 2-5-Diphenyl-	C14H10N2O	231	138-140
1,3,4-Thiadiazole, 2,5-Dimethyl-	C4H6N2S	202.5	65
1,3,4-Thiadiazole, 2-Amino-5-Methyl-	C3H5N3S		224-225
1,3,4-Trimethyl-6-Nitrobenzene	C9H11NO2	265	71
1,3,5,-Trinitrohexahydro-1,3,5-Triazine	C3H6N6O6		205.5
1,3,5,7-Cyclooctatetraene	C8H8	140.5	-4.7
1,3,5,7-Tetrachloronaphthalene	C10H4Cl4		180
1,3,5-Benzenetriamine, 2,4,6-Trinitro-	C6H6N6O6		350
1,3,5-Benzenetricarbonyl Trichloride	C9H3Cl3O3		36.3
1,3,5-Cyclooctatriene	C8H10	145.5	-83
1,3,5-Hexatriene	C6H8	77.5	
1,3,5-Triazine, 2,4,6-Tri-2-Pyridinyl-	C18H12N6		210
1,3,5-Triazine, 2,4,6-Triphenoxy-	C21H15N3O3		232-235
1,3,5-Triazine, 2,4,6-Tris(2-Propenyloxy)-	C12H15N3O3	120	27
1,3,5-Triazine, Hexahydro-1,3,5-Trimethyl-	C6H15N3	162-163.5	-27
1,3,5-Triazine, Hexahydro-1,3,5-Triphenyl-	C21H21N3	185	144
1,3,5-Triazine-2,4,6(1h,3h,5h)-Trione, 1,3,5-Tri	C6H9N3O3	274	176.5
1,3,5-Tribromobenzene	C6H3Br3	271	122.8
1,3,5-Trichloro-2,4,6-Trihydroxybenzene	C6H3Cl3O3		136
1,3,5-Trichlorobenzene	C6H3Cl3	208	63.5
1,3,5-Triethylbenzene	C12H18	215.9	-66.5
1,3,5-Trifluoro-2-Nitrobenzene	C6H2F3NO2	183.5	3.5
1,3,5-Trifluorobenzene	C6H3F3	75.5	-5.5
1,3,5-Trihydroxybenzene	C6H6O3		218.5
1,3,5-Triiodobenzene	C6H3I3		184.2
1,3,5-Triisopropylbenzene	C15H24	238	-7.4
1,3,5-Trimethylbenzene	C9H12	164.7	-44.7
1,3,5-Trinitrobenzene	C6H3N3O6	315	121.5
1,3,5-Trioxane	C3H6O3	114.5	60.2
1,3,5-Trioxane, 2,4,6-Tripropyl-	C12H24O3	98-100	
1,3,5-Trithiane	C3H6S3		220
1,3,6,8-Tetrachlorodibenzo-p-Dioxin	C12H4Cl4O2		219
1,3,6,8-Tetranitronaphthalene	C10H4N4O8		207
1,3,7,8-Tetrachlorodibenzo-p-Dioxin	C12H4Cl4O2		194
1,3,7-Trimethylnaphthalene	C13H14		12
1,3-(bis-Chloromethyl)benzene	C8H8Cl2	251.5	34.2
1,3-Benzenediamine	C6H8N2	285	63.5
1,3-Benzenediamine, N,n-Dimethyl-	C8H12N2	270	
1,3-Benzenedicarbonyl Dichloride	C8H4Cl2O2	276	43.5
1,3-Benzenedicarboxylic Acid, 2-Hydroxy- (9ci)	C8H6O5		244.5
1,3-Benzenedicarboxylic Acid, 5-Amino-	C8H7NO4		360
1,3-Benzenedicarboxylic Acid, Di-2-Propenyl Este	C14H14O4	76-77	
1,3-Benzenedicarboxylic Acid, Diethyl Ester	C12H14O4	302	11.5
1,3-Benzenedimethanamine	C8H12N2	247	
1,3-Benzenedimethanol	C8H10O2		57
1,3-Benzenedimethanol, 2-Hydroxy-5-Methyl-	C9H12O3		128-130
1,3-Benzenediol, 2-Methyl-	C7H8O2	264	120
1,3-Benzenediol, 4,6-Dichloro-	C6H4Cl2O2	254	113
1,3-Benzenediol, 4- (4-Nitrophenyl)azo -	C12H9N3O4		200
1,3-Benzenediol, 4-Ethyl-	C8H10O2		98.5
1,3-Benzenediol, 4-Methyl-	C7H8O2	268.5	106
1,3-Benzenediol, 4-Nitro-	C6H5NO4	178	122
1,3-Benzenediol, 4-Pentyl-	C11H16O2		72.5
1,3-Benzenediol, Diacetate	C10H10O4	146	
1,3-Benzenediol, Dibenzoate	C20H14O4	128-130	-90
1,3-Benzodioxole	C7H6O2	172.5	
1,3-Benzodioxole, 4,7-Dimethoxy-5-(2-Propenyl)-	C12H14O4	294	29.5
1,3-Benzodioxole, 5-(chloromethyl)-	C8H7ClO2		20.5
1,3-Benzodioxole-5-Carboxylic Acid	C8H6O4		229
1,3-Benzodioxole-5-Carboxylic Acid, Ethyl Ester	C10H10O4	285.5	18.5
1,3-Benzodioxole-5-Carboxylic Acid, Methyl Ester	C9H8O4		53
1,3-Benzodioxole-5-Methanol	C8H8O3	157	58
1,3-Bis(1-Isocyanato-1-Methylethyl)benzene	C14H16N2O2	150	-10
1,3-Bis(2-Chloroet)-1-Nitrosourea	C5H9Cl2N3O2		31
1,3-Butadien-1-Ol, Acetate	C6H8O2	60-61	
1,3-Butadiene	C4H6	-4.6	-108.9
1,3-Butadiene, 1,1,2,3,4,4-Hexafluoro-	C4F6	6	-132
1,3-Butadiene, 2-Fluoro-	C4H5F	12	
1,3-Butanediamine	C4H12N2	138-141	
1,3-Butanediol	C4H10O2	207.5	
1,3-Butanediol, 2,2-Dimethyl-	C6H14O2	208	
1,3-Butanediol, 2-Methyl-	C5H12O2	200	
1,3-Butanedione, 1-(3-Pyridinyl)-	C9H9NO2		85
1,3-Butanedione, 1-Phenyl-	C10H10O2	261.5	56
1,3-Butylene Oxide	C4H8O	59	
1,3-Cycloheptadiene	C7H10	120.5	-110.4
1,3-Cyclohexadiene	C6H8	80.5	-89
1,3-Cyclohexadiene, 2-Methyl-	C7H10	107.5	
1,3-Cyclohexanedimethanamine	C8H18N2	220	
1,3-Cyclohexanedione	C6H8O2		105.5
1,3-Cyclopentanediol, Cis-	C5H10O2		31
1,3-Cyclopentanediol, Trans-	C5H10O2		40
1,3-Di-6-Quinolylurea	C19H14N4O		262
1,3-Di-p-Tolyl-2-Thiourea	C15H16N2S		183
1,3-Diacetylurea	C5H8N2O3		154.5
1,3-Dibromo-2-Propanol	C3H6Br2O	82.5	
1,3-Dichloro-1,2,2,3,3-Pentafluoropropane	C3HCl2F5	56.1	-97
1,3-Dichloro-2-Butene	C4H6Cl2	131	
1,3-Dichloro-2-Butene, E-	C4H6Cl2	131	
1,3-Dichloro-2-Propanol	C3H6Cl2O	176	-4
1,3-Dichloro-5,5-Dimethylhydantoin	C5H6Cl2N2O2		132.0
1,3-Dichloro-Butan-2-One	C4H6Cl2O	166.5	
1,3-Dichloroacetone	C3H4Cl2O	173.4	45
1,3-Dichloropropane	C3H6Cl2	120.9	-99.5
1,3-Dichloropropene (isomer Mix)	C3H4Cl2	112	-50
1,3-Dichloropropene (trans)	C3H4Cl2	112	
1,3-Dichloropropene, (z)	C3H4Cl2	104.3	-50
1,3-Dichlorotetrafluoroacetone	C3Cl2F4O	44-45	
1,3-Dicyanobenzene	C8H4N2		162
1,3-Diethoxybenzene	C10H14O2	235	12.4
1,3-Diethyl-5-Methylbenzene	C11H16	205	-74.1
1,3-Difluoro-2-Propanol	C3H6F2O	54-55	
1,3-Difluoropropane	C3H6F2	41.6	
1,3-Diformylbenzene	C8H6O2	246	89.5
1,3-Diiodobenzene	C6H4I2	285	40.4
1,3-Diisopropylbenzene	C12H18	203.2	-63.1
1,3-Dimercapto-2-Propanol	C3H8OS2	94	
1,3-Dimethoxy-2-Methylbenzene	C9H12O2		39-41
1,3-Dimethoxy-4-Methylbenzene	C9H12O2	110-120	
1,3-Dimethyl-2,4,5,6-Tetrachlorobenzene	C8H6Cl4		223
1,3-Dimethyl-2,4,6-Trinitrobenzene	C8H7N3O6		184
1,3-Dimethyl-2-Ethylbenzene	C10H14	190	-16.2
1,3-Dimethyl-2-Imidazolidinone	C5H10N2O	221	8.2
1,3-Dimethyl-2-Nitrobenzene	C8H9NO2	226	15
1,3-Dimethyl-4-Ethylbenzene	C10H14	188.4	-62.9
1,3-Dimethyl-5-Chloropyrazole	C5H7ClN2	157.5	
1,3-Dimethyl-5-Ethylbenzene	C10H14	183.6	-84.3
1,3-Dimethylcyclohexane	C8H16	122.5	
1,3-Dimethylcyclohexane (cis)	C8H16	120.1	-75.6
1,3-Dimethylcyclohexane (trans)	C8H16	124.5	-90.1
1,3-Dimethylcyclopentane (cis)	C7H14	90.8	-133.7
1,3-Dimethylcyclopentane (trans)	C7H14	91.7	-134
1,3-Dimethylnapthalene	C12H12	263	-6
1,3-Dimethylol-5,5-Dimethylhydantoin	C7H12N2O4		90
1,3-Dinitrobenzene	C6H4N2O4	291	90
1,3-Dioxalane	C3H6O2	78	-95
1,3-Dioxane	C4H8O2	106.1	-45
1,3-Dioxane, 2,4-Dimethyl-	C6H12O2	116.5	
1,3-Dioxane, 2-Phenyl-	C10H12O2	253	41
1,3-Dioxane, 4-Phenyl-	C10H12O2	247	
1,3-Dioxane-4,6-Dione, 2,2-Dimethyl-	C6H8O4		94
1,3-Dioxolan-2-One	C3H4O3	248	39.5
1,3-Dioxolane, 2,2-Dimethyl-	C5H10O2	92.5	
1,3-Dioxolane, 2-(phenylmethyl)-	C10H12O2	117	
1,3-Dioxolane, 2-Ethyl-2-Methyl-	C6H12O2	116-117	
1,3-Dioxolane, 2-Methyl-	C4H8O2	81.5	
1,3-Dioxolane-4-Methanaminium, N,n,n-Trimethyl-,	C7H16INO2		159
1,3-Diphenyl-1-Triazene	C12H11N3		98
1,3-Disiloxanediol, 1,1,3,3-Tetramethyl-	C4H14O3Si2	167.4	66
1,3-Dithiane	C4H8S2		54
1,3-Dithiolane	C3H6S2	175	-50
1,3-Dithiolane-2-Thione	C3H4S3	307	34-36
1,3-Dithiole-2-Thione	C3H2S3		48-50
1,3-Hexadien-5-Yne	C6H6	83.5	-81
1,3-Hexadiene	C6H10	72-75	
1,3-Hexadiene (trans)	C6H10	73.2	-102.4
1,3-Isobenzofurandione, 4,5,6,7-Tetrachloro-	C8Cl4O3		254.5
1,3-Isobenzofurandione, 4,5,6,7-Tetraiodo-	C8I4O3		327.5
1,3-Isobenzofurandione, Hexahydro-	C8H10O3		32
1,3-Pentadiene	C5H8	42	
1,3-Pentadiene (e)	C5H8	42	-87.4
1,3-Pentadiene (z)	C5H8	44.1	-140.8
1,3-Pentadiene, 2,4-Dimethyl-	C7H12	93.2	-114
1,3-Propanediamine	C3H10N2	139.8	
1,3-Propanediamine, N,n,n&#x27;,n&#x27;-Tetramethyl-	C7H18N2	144	
1,3-Propanediamine, N,n-Dibutyl-	C11H26N2	205	
1,3-Propanediamine, N,n-Diethyl-	C7H18N2	168.5	
1,3-Propanediamine, N,n-Dimethyl-	C5H14N2	133	-60
1,3-Propanediamine, N-(3-Aminopropyl)-	C6H17N3		-14
1,3-Propanediamine, N-(3-Aminopropyl)-n-Methyl-	C7H19N3	232.5	
1,3-Propanediol	C3H8O2	214.4	-26.7
1,3-Propanediol, 2,2-Bis (acetyloxy)methyl -, Di	C13H20O8		83.5
1,3-Propanediol, 2,2-Bis(brme)-	C5H10Br2O2		113
1,3-Propanediol, 2,2-Dimethyl-	C5H12O2	208	130
1,3-Propanediol, 2-(hydroxymethyl)-2-Methyl-	C5H12O3	283	204
1,3-Propanediol, 2-Amino-2-Ethyl-	C5H13NO2	152.5	37.5
1,3-Propanediol, 2-Bromo-2-Nitro-	C3H6BrNO4		131.5
1,3-Propanediol, 2-Butyl-2-Ethyl-	C9H20O2	262	43.8
1,3-Propanediol, 2-Ethyl-2-((2-Propenyloxy)methy	C9H18O3	160	
1,3-Propanediol, 2-Methyl-	C4H10O2	195	-91
1,3-Propanediol, 2-Methyl-2-Propyl-	C7H16O2	234	62.5
1,3-Propanediol, 2-Nitro-1-Phenyl-, Diacetate (e	C13H15NO6		71
1,3-Propanediol, Diacetate	C7H12O4	209.5	
1,3-Propanedione, 1,3-Diphenyl-	C15H12O2		70.5
1,3-Propanedithiol	C3H8S2	172.9	-79
1,4,5,8-Naphthalenetetracarboxylic Acid	C14H8O8		320
1,4,5,8-Tetraaminoanthraquinone	C14H12N4O2		285
1,4,7,10,13-Pentaoxacyclopentadecane	C10H20O5	100-135	
1,4,7,10-Tetraoxacyclododecane	C8H16O4	61-70	16
1,4-Benzdiazepin-2-One-5-Ph-7-Cl	C15H11ClN2O		216.5
1,4-Benzendiol, 2-(phenylmethyl)-	C13H12O2		105.8
1,4-Benzenediamine	C6H8N2	267	146
1,4-Benzenediamine, 2-Methoxy-	C7H10N2O		107
1,4-Benzenediamine, 2-Nitro-	C6H7N3O2		140
1,4-Benzenediamine, N,n&#x27;-Bis(1-Methylheptyl)-	C22H40N2	190	
1,4-Benzenediamine, N-(4-Aminophenyl)-	C12H13N3		158
1,4-Benzenedicarbonitrile	C8H4N2		224
1,4-Benzenedicarbonyl Dichloride	C8H4Cl2O2	258	83.5
1,4-Benzenedicarboxaldehyde	C8H6O2	246	117
1,4-Benzenedicarboxylic Acid, Bis(2-Methylpropyl	C16H22O4		55
1,4-Benzenedicarboxylic Acid, Diethyl Ester	C12H14O4	302	44
1,4-Benzenedimethanol	C8H10O2		117.5
1,4-Benzenediol, 2,3,5,6-Tetramethyl-	C10H14O2		233
1,4-Benzenediol, 2,3-Dimethyl-	C8H10O2		224
1,4-Benzenediol, 2,5-Bis(1,1-Dimethylpropyl)-	C16H26O2		180
1,4-Benzenediol, 2-Bromo-	C6H5BrO2		111.5
1,4-Benzenediol, 2-Methoxy-	C7H8O3		89-91
1,4-Benzenediol, 2-Methyl-	C7H8O2	272	128
1,4-Benzenediol, Diacetate	C10H10O4		123.5
1,4-Benzodioxan	C8H8O2	103	
1,4-Benzodioxan-2-Methylamine, N-(3-Methoxypropy	C13H19NO3		183.5
1,4-Bis(methylamino)anthraquinone	C16H14N2O2		220
1,4-Bis(trifluoromethyl)-Decafluorocyclohexane	C8F16	100.5	
1,4-Bis-Dichloromethyl-Benzene	C8H6Cl4		9.5
1,4-Butanediamine	C4H12N2	158.5	27.5
1,4-Butanediamine, N,n&#x27;-Bis(3-Aminopropyl)-, Tet	C10H26N4		301.5
1,4-Butanediamine, N,n,n&#x27;,n&#x27;-Tetramethyl-	C8H20N2	168	
1,4-Butanediamine, N-(3-Aminopropyl)-, Trihydroc	C7H19N3		257-259
1,4-Butanediol	C4H10O2	235	20.4
1,4-Butanediol, Diacetate	C8H14O4	229	12
1,4-Butanedithiol	C4H10S2	195.5	-53.9
1,4-Butanediyl Bis(2-Methyl-2-Propenoate)	C12H18O4	132-134	226.28
1,4-Cineol	C10H18O	173.5	1
1,4-Cyclohexadiene	C6H8	85.5	-49.2
1,4-Cyclohexanedimethanol	C8H16O2	284.5	55
1,4-Cyclohexanediol, Trans-	C6H12O2		143
1,4-Cyclohexanedione	C6H8O2		78
1,4-Cyclooctadiene	C8H12	145	-53
1,4-Diaminobenzene Dihydrochloride	C6H8N2		275
1,4-Diazabicyclo(2,2,2)octane (dabco)	C6H12N2	174	159
1,4-Dibromo-2-Nitro-Benzene	C6H3Br2NO2		85.5
1,4-Dibromobenzene	C6H4Br2	218.5	87.3
1,4-Dibromobutane	C4H8Br2	197	-16.5
1,4-Dibromooctafluorobutane	C4Br2F8	97	
1,4-Dichloro-2,5-Dimethoxybenzene	C8H8Cl2O2	268	134
1,4-Dichloro-2-Butene	C4H6Cl2	158	3.5
1,4-Dichloro-2-Butene(cis)	C4H6Cl2	152.5	-48
1,4-Dichloro-2-Butene(trans)	C4H6Cl2	155.4	2.0
1,4-Dichloro-2-Iodo-Benzene	C6H3Cl2I	253	22
1,4-Dichlorobenzene	C6H4Cl2	174	52.09
1,4-Dichlorobutane	C4H8Cl2	161	-37.3
1,4-Dichloronaphthalene	C10H6Cl2	288	67.5
1,4-Dihydroxy-9,10-Anthracenedione	C14H8O4		200
1,4-Dihydroxytetrabromobenzene	C6H2Br4O2		244
1,4-Diiodo Octafluorobutane	C4F8I2	150	-9
1,4-Diiodobenzene	C6H4I2	285	131.5
1,4-Diisopropylbenzene	C12H18	210.3	-17
1,4-Dimethyl-2-Methyoxybenzene	C9H12O	194	
1,4-Dimethyl-Cyclopentene	C7H12	93.2	
1,4-Dimethylcyclohexane	C8H16	120	-87
1,4-Dimethylcyclohexane (cis)	C8H16	124.4	-87.4
1,4-Dimethylcyclohexane (trans)	C8H16	119.4	-36.9
1,4-Dimethylnaphthalene	C12H12	268	7.6
1,4-Dioxacyclohexadecane-5,16-Dione	C14H24O4	140	18
1,4-Dioxane	C4H8O2	101.5	11.8
1,4-Dioxane, 2,3-Dichloro-	C4H6Cl2O2		30
1,4-Dioxaspiro(4.5)decane	C8H14O2	73	
1,4-Dioxin, 2,3-Dihydro-	C4H6O2	94.1	
1,4-Diphenylpiperazine	C16H18N2		165
1,4-Dithiane	C4H8S2	199.5	112.3
1,4-Dithiothreitol	C4H10O2S2	127.5	42.5
1,4-Hexadiene	C6H10	65	
1,4-Methanonaphthalene-5,8-Dione, 1,4,4a,8a-Tetr	C11H10O2		77.5
1,4-Naphthalenediamine	C10H10N2		120
1,4-Naphthalenediol, 2,3,5-Trimethoxy-, Diacetat	C17H18O7		69.5
1,4-Naphthalenediol, 2,3,6-Trimethoxy-, Diacetat	C17H18O7		77.5
1,4-Naphthalenediol, 2,3-Dimethoxy-, Bis(2-Methy	C20H24O6		95.5
1,4-Naphthalenediol, 2,3-Dimethoxy-, Diacetate	C16H16O6		138
1,4-Naphthalenediol, 2,3-Dimethoxy-6-Methyl-, Di	C17H18O6		70.5
1,4-Naphthalenediol, 5-Chloro-2,3-Dimethoxy-, Di	C16H15ClO6		133.5
1,4-Naphthalenediol, 6-Bromo-2,3-Dimethoxy-, Dia	C16H15BrO6		102.5
1,4-Naphthalenediol, 6-Chloro-2,3-Dimethoxy-, Di	C16H15ClO6		91.5
1,4-Naphthalenediol, 6-Fluoro-2,3-Dimethoxy-, Di	C16H15FO6		102.5
1,4-Naphthalenedione, 2,3-Dihydroxy-	C10H6O4		282
1,4-Naphthalenedione, 2-Chloro-3-Hydroxy-	C10H5ClO3		216.5
1,4-Naphthalenedione, 5-Hydroxy-2-Methyl-	C11H8O3		78.5
1,4-Naphthoquinone	C10H6O2		128.5
1,4-Naphthoquinone, 2-Anilino	C16H11NO2		193
1,4-Naphthoquinone,3-Anilino-2-Chloro	C16H10ClNO2		214-216
1,4-Oxathiane	C4H8OS	147	
1,4-Oxathiane, 4,4-Dioxide	C4H8O3S		131-133
1,4-Pentadien-3-Ol	C5H8O	115.5	
1,4-Pentadien-3-One, 1,5-Di-2-Furanyl-	C13H10O3		60.5
1,4-Pentadiene	C5H8	26	-148.8
1,4-Pentanediamine, N1,n1-Diethyl-	C9H22N2	201	
1,4-Phthalazinedione, 5-Amino-2,3-Dihydro-	C8H7N3O2		330.5
1,4-Piperazinedicarboxylic Acid, Diethyl Ester	C10H18N2O4	315	47
1,4-Piperazinediethanol	C8H18N2O2	215-220	133.5-136
1,4-Piperazinedipropanamine	C10H24N4	150-152	15
1,5,9-Cyclododecatriene	C12H18	240	-17
1,5,9-Cyclododecatriene, (z,z,z)-	C12H18		-1.5
1,5-Cyclooctadiene, (z,z)-	C8H12	151	-70
1,5-Diaminonaphthalene	C10H10N2		190
1,5-Dichloronaphthalene	C10H6Cl2		107
1,5-Dichloropentane	C5H10Cl2	179	-72.8
1,5-Difluoro-2,4-Dinitrobenzene	C6H2F2N2O4		72-74
1,5-Dihydroxyanthraquinone	C14H8O4		280
1,5-Dimethyl-1,2,3,4-Tetrahydro-Naphthalene	C12H16	239	
1,5-Dimethyl-3-Chloropyrazole	C5H7ClN2	211	47.5
1,5-Dimethyl-Hexylamine	C8H19N	155	
1,5-Dimethylnaphthalene	C12H12	265	82
1,5-Heptadiene, 2,6-Dimethyl-	C9H16	143	-70
1,5-Hexadien-3-Ol	C6H10O	133.5	
1,5-Hexadien-3-Yne	C6H6	85	-88
1,5-Hexadiene	C6H10	59.4	-140.7
1,5-Hexadiene,3,4-Dihydroxy-	C6H10O2	125	14-16
1,5-Hexadiyne	C6H6	86	-6
1,5-Naphthylene Di-Isocyanate	C12H6N2O2	329.85	130.5
1,5-Naphthyridine	C8H6N2		75
1,5-Pentanediol	C5H12O2	239	-18
1,5-Pentanediol, 2,2,3,3,4,4-Hexafluoro-	C5H6F6O2	111.5	78-81
1,6,10-Dodecatrien-3-Ol, 3,7,11-Trimethyl-	C15H26O	276	
1,6-Dibromodibenzo-p-Dioxin	C12H6Br2O2		207
1,6-Dibromododecafluorohexane	C6Br2F12	142	
1,6-Dimethylnaphthalene	C12H12	264	-16.9
1,6-Heptadiene	C7H12	112	-85
1,6-Hexanediamine, N,n&#x27;-Bis(2,2,6,6-Tetramethyl-	C24H50N4		64
1,6-Hexanediamine, N,n&#x27;-Dibutyl-	C14H32N2	138.5	
1,6-Hexanediamine, N,n,n&#x27;,n&#x27;-Tetramethyl-	C10H24N2	209.5	
1,6-Hexanediamine, N-(6-Aminohexyl)-	C12H29N3	220	33
1,6-Hexanediol	C6H14O2	208	42.8
1,6-Methanonaphthalen-1(2h)-Ol, Octahydro-4,8a,9	C15H26O		56
1,6-Naphthalenediol	C10H8O2		138
1,6-Octadien-3-Ol, 3,7-Dimethyl-, Acetate, (r)-	C12H20O2	220	
1,6-Octadien-3-Ol, 3,7-Dimethyl-, Formate	C11H18O2	100-103	
1,7,7-Trimethyl-Bicyclo[2.2.1]heptan-2-One Oxime	C10H17NO		118
1,7-Diaminoheptane	C7H18N2	224	28.9
1,7-Dichlorooctamethyltetrasiloxane	C8H24Cl2O3Si4	222	
1,7-Dimethylnaphthalene	C12H12	263	-13.9
1,7-Heptanediol	C7H16O2	262	22.5
1,7-Octadiene	C8H14	115.5	
1,7-Octadiyne	C8H10	135.5	
1,7-Octanediol, 3,7-Dimethyl-	C10H22O2	265	
1,7-Phenanthroline	C12H8N2	360	78
1,8,8-Trime-3-Oxa-Bicyclo[3.2.1]octane-2,4-Dione	C10H14O3	270	221
1,8-Bis(dimethylamino)naphthalene	C14H18N2	144-145	49-51
1,8-Cineole	C10H18O	176.4	1.5
1,8-Dibromohexadecafluorooctane	C8Br2F16	180	
1,8-Dichloronaphthalene	C10H6Cl2		89
1,8-Dihydroxy-9(10h)-Anthracenone	C14H10O3		179
1,8-Dimethylnaphthalene	C12H12	270	65
1,8-Naphthalenediamine	C10H10N2	205	66.5
1,8-Naphthalenedicarboxylic Acid	C12H8O4		260
1,8-Naphthalic Anhydride	C12H6O3		270
1,8-Nonadiene	C9H16	142.5	
1,8-Nonadiyne	C9H12	162	-27.3
1,8-Octanediamine	C8H20N2	225	52
1,8-Octanediol	C8H18O2		63
1,9-Decadiene	C10H18	167	
1,9-Nonanediol	C9H20O2		45.8
1-(1-Isobutoxy-Ethoxy)-2-Methyl-Propane	C10H22O2	171.3	
1-(1-Isocyanato-1-Methylethyl)-3-(1-Methylethe*)	C13H15NO	269.5	
